pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,route_distance_km,route_duration_min,pickup_hour,day_of_week,weather_flag,fare_amount
19.074353,72.995044,19.06995,72.849301,1,15.32,65.7,17,3,0,604.61
19.110635,72.848665,19.047499,72.857134,1,7.08,32.0,9,3,0,300.87
19.032868,72.866893,19.082184,72.856139,1,5.6,20.2,10,0,0,176.18
19.104369,72.872977,19.125361,72.921348,2,5.59,18.7,6,6,1,177.5
18.956043,72.851042,19.211055,72.975526,1,31.23,111.3,21,1,0,976.76
19.044496,72.81519,19.125353,72.841322,2,9.4,25.1,1,1,1,296.92
19.065354,72.845837,19.209555,72.989095,1,21.99,82.5,9,4,0,722.66
19.060954,72.867351,18.944558,72.828762,2,13.56,37.4,4,2,0,379.09
19.056769,72.832816,19.08155,73.013221,2,19.16,54.0,15,1,0,450.7
19.014525,72.861787,19.235307,72.96024,1,26.64,72.9,1,3,1,869.57
19.074379,72.863538,19.073187,72.815447,1,5.06,14.3,22,1,0,116.47
19.071879,72.853121,19.060386,72.830701,2,2.68,7.9,3,6,0,84.81
18.933426,72.853039,19.102949,72.875154,1,18.99,59.1,6,4,1,579.64
19.014618,72.84328,19.078433,72.870086,2,7.63,21.6,6,0,0,164.35
19.136312,72.92481,19.092378,72.984179,1,7.92,29.5,11,6,0,255.41
19.119995,72.910411,19.136582,72.859216,2,5.69,15.6,6,6,0,132.63
19.003154,72.84684,19.015163,72.854518,1,1.56,5.6,20,2,0,49.95
19.07609,72.853697,19.024512,72.848153,2,5.76,14.5,4,5,0,152.88
19.092452,72.849213,19.054296,72.813241,2,5.68,15.4,4,4,0,158.26
19.064636,73.001346,19.065085,72.827099,2,18.31,76.7,17,0,1,796.36
19.072801,72.847581,18.93275,72.843379,3,15.58,42.8,7,5,0,358.51
19.084797,73.014398,18.96116,72.812579,1,25.28,106.7,8,0,0,976.78
19.138046,72.927325,19.228932,72.975337,4,11.29,31.1,4,0,0,327.52
19.090684,72.858748,19.077594,73.001711,1,15.09,48.5,16,5,0,418.17
19.041923,72.844796,19.215198,72.965936,2,23.09,66.3,6,6,0,554.64
18.950312,72.850806,19.074034,72.983615,2,19.6,80.4,19,1,0,729.3
19.116497,72.86478,19.089908,72.878547,1,3.29,9.5,1,1,0,104.22
19.131816,72.858794,19.054722,72.827193,3,9.19,29.1,15,2,0,246.78
18.945937,72.845792,19.218425,72.9963,1,34.18,105.2,15,0,2,1167.37
19.210363,72.972236,19.10845,72.836006,1,18.25,79.3,21,0,1,836.48
18.948279,72.82207,19.099423,72.859337,3,17.26,50.8,7,6,0,430.56
19.075369,72.857759,19.00374,72.847682,1,8.03,36.8,17,0,0,346.58
19.022255,72.839063,19.02212,72.861607,3,2.37,6.6,12,6,1,64.76
19.044848,72.8354,19.208602,72.98203,3,23.85,72.7,13,2,1,708.04
19.122541,72.919916,19.002572,72.846602,1,15.41,37.9,23,1,1,442.91
19.105795,72.839215,19.081402,73.014548,2,18.62,47.5,22,5,0,393.66
19.081949,72.870247,19.097035,73.013636,1,15.16,50.9,16,2,0,436.07
19.094375,72.982917,19.117464,72.830055,3,16.27,46.4,4,2,0,483.02
19.064804,72.809796,19.075528,72.84858,2,4.25,13.1,14,1,0,112.07
19.060088,72.882237,18.93413,72.840627,1,14.67,41.9,12,0,0,363.17
19.032792,72.851552,19.082648,72.858536,1,5.59,25.4,8,0,0,251.64
19.130575,72.927759,19.104659,72.863911,2,7.3,21.2,5,4,0,217.82
19.100189,72.857635,19.04791,72.827964,1,6.6,24.1,17,6,0,212.9
19.068448,73.018332,19.099856,72.871246,3,15.85,69.4,9,0,0,631.93
19.127367,72.851089,18.926845,72.815361,1,22.61,96.1,17,6,0,881.61
18.949763,72.842702,19.234056,72.986386,4,35.03,99.8,12,6,0,834.12
18.934778,72.840475,19.200019,72.972598,2,32.6,95.6,12,1,0,794.09
19.077672,72.883381,18.939229,72.839911,1,16.06,45.2,7,1,0,384.38
19.1384,72.896048,18.935294,72.818242,1,24.02,89.5,8,1,0,782.39
19.080425,72.992259,19.220724,72.974051,4,15.72,40.4,5,3,0,409.57
19.034555,72.861644,19.012483,72.846018,3,2.95,10.6,8,2,0,94.39
19.110863,72.916689,19.093754,73.008532,3,9.84,33.5,13,3,0,288.47
19.062956,72.847642,18.947909,72.82213,1,13.07,59.4,11,2,0,551.29
18.952029,72.826773,19.138275,72.912205,3,22.57,92.1,17,2,0,835.87
18.94516,72.828697,19.118064,72.913441,1,21.19,76.4,11,3,0,669.64
19.121954,72.900513,19.221692,72.997847,1,15.08,38.2,3,1,0,389.72
19.074664,72.823108,19.068973,72.99986,1,18.59,73.7,10,6,0,662.36
19.107252,72.837433,19.07877,72.868747,1,4.57,17.8,9,2,1,178.59
18.947312,72.831564,19.006021,72.852188,2,6.88,22.0,15,5,0,196.51
19.145157,72.910218,19.066626,72.810636,1,13.63,37.6,23,4,0,391.2
19.092103,72.885453,19.079928,72.884314,3,1.36,3.9,12,1,0,28.0
18.924038,72.841066,19.139334,72.858822,1,24.01,72.7,14,6,0,616.62
18.930241,72.813725,19.082779,72.85948,1,17.63,48.7,23,5,0,500.24
19.207032,72.984402,19.017955,72.86753,1,24.35,104.8,9,5,0,962.55
19.120861,72.83745,19.080251,73.018567,2,19.56,85.2,17,6,0,789.22
19.024894,72.848667,19.042889,72.809507,1,4.58,14.6,15,2,0,122.33
19.131762,72.891433,19.007698,72.861319,1,14.15,51.9,18,1,1,527.58
18.951866,72.834761,19.11306,72.898638,1,19.14,80.2,8,6,0,721.41
18.96305,72.808206,18.925613,72.820796,1,4.37,19.9,10,1,0,181.66
19.004718,72.841758,19.072161,72.991774,1,17.46,44.2,5,5,0,446.7
19.123611,72.924212,19.202328,72.975736,1,10.29,46.9,19,6,0,436.5
19.097412,72.866422,19.089309,72.884382,2,2.09,7.7,19,0,0,63.76
19.237981,72.96342,18.962963,72.821904,2,34.0,141.9,11,4,0,1295.09
19.11165,72.916344,19.075795,72.830211,2,9.89,25.3,2,6,0,260.35
19.058917,72.825574,19.027195,72.853542,1,4.59,19.8,18,0,0,174.79
19.111456,72.828539,18.931189,72.835039,1,20.06,90.1,19,4,0,834.2
19.082182,73.014134,18.946434,72.826169,1,24.87,71.8,6,0,0,598.61
19.044406,72.838349,19.107072,72.925468,1,11.51,44.3,18,1,0,396.01
19.142716,72.919442,19.223005,72.969915,4,10.38,29.6,15,1,0,236.59
18.921228,72.837964,19.100323,72.883803,3,20.49,60.2,4,0,1,731.21
18.954755,72.813712,19.103627,72.854879,1,17.11,51.9,15,6,0,451.14
19.018365,72.838014,19.144509,72.891224,2,15.1,45.2,3,0,0,466.95
19.047428,72.884135,19.075202,72.856311,1,4.25,11.4,4,3,0,121.63
19.205124,72.973765,19.134505,72.915133,1,9.98,42.3,9,0,1,449.84
19.029972,72.855315,19.223579,72.98849,1,25.67,63.2,1,1,0,643.02
19.086712,72.876249,19.054019,72.826701,1,6.35,21.4,13,6,0,200.41
19.016198,72.856739,18.954609,72.851318,1,6.87,28.2,9,5,0,256.99
19.075728,72.882411,19.139718,72.916844,2,7.98,35.8,11,1,0,339.97
19.071243,72.862112,19.02189,72.840357,2,5.95,17.4,13,3,1,170.65
19.107672,72.867577,19.104599,72.875062,1,0.86,2.3,3,3,0,36.07
19.077531,72.87132,19.022071,72.849867,1,6.57,18.7,4,5,1,222.55
19.072885,72.850506,19.015383,72.839182,1,6.5,16.7,4,3,0,172.41
18.99855,72.828665,19.064133,72.875915,4,8.82,23.1,4,3,0,244.42
18.925394,72.839168,19.109559,72.858692,1,20.58,60.5,15,3,0,509.28
19.059805,72.875454,19.122298,72.910583,2,7.87,25.0,7,0,0,213.75
18.920275,72.836825,19.041865,72.834268,2,13.52,37.7,3,6,2,522.84
19.217915,72.987422,19.097092,72.983679,2,13.44,59.5,11,4,1,634.14
19.118245,72.9105,19.06742,72.887935,1,6.13,16.7,0,4,0,170.29
19.12661,72.829914,19.086229,72.878455,2,6.8,19.9,1,3,1,237.14
19.216239,72.997896,19.125494,72.853341,2,18.23,46.7,5,5,0,478.22
18.950514,72.820296,18.942339,72.83533,1,1.82,5.0,6,6,0,42.7
19.131927,72.852684,18.952145,72.837614,1,20.05,50.2,22,5,0,406.03
19.095801,73.005727,19.123776,72.923915,1,9.14,27.2,14,5,0,223.76
19.106416,72.919699,18.9414,72.816227,2,21.33,61.0,15,4,0,515.86
19.117821,72.835679,19.072704,73.00034,3,18.01,57.0,7,3,1,553.01
19.07042,72.991792,19.212503,72.958489,1,16.18,61.8,17,6,0,540.71
19.132622,72.856087,19.000493,72.829531,2,14.95,64.8,9,4,0,586.79
19.024814,72.865668,19.04602,72.837393,3,3.79,10.0,0,5,1,119.79
19.220495,72.980881,19.065357,72.876184,3,20.46,69.2,6,6,0,589.94
19.02041,72.840707,19.111608,72.84186,3,10.14,30.2,23,0,0,318.92
18.94087,72.827754,19.060889,72.987666,3,21.47,84.0,11,2,0,758.19
19.060445,72.81409,19.046164,72.825189,2,1.97,7.4,20,3,0,61.54
19.099756,72.828558,19.075782,72.815545,1,3.0,9.2,12,6,0,74.19
19.041855,72.816957,18.923996,72.847244,1,13.49,58.2,9,3,1,608.57
18.931572,72.842188,18.936639,72.833677,2,1.06,2.9,1,3,1,44.2
19.226044,72.997824,18.948678,72.822761,1,35.91,120.2,13,6,0,1041.99
19.079051,72.817421,19.032162,72.839433,1,5.7,22.1,20,4,0,194.16
19.099819,72.858698,19.074615,72.815074,1,5.37,19.1,20,1,0,169.64
19.066293,72.817008,19.013127,72.829658,2,6.06,20.0,15,0,0,161.94
19.066419,72.847777,19.021569,72.867514,3,5.4,23.3,9,1,1,255.78
19.071048,72.817958,19.138825,72.861314,1,8.81,40.1,20,3,0,381.86
19.083573,72.868681,18.949666,72.84005,1,15.19,56.4,9,4,0,496.83
19.075706,72.886193,18.946478,72.838811,1,15.21,49.3,15,2,0,422.96
19.110358,72.865337,19.080738,72.851614,1,3.6,13.5,18,6,1,131.84
18.939425,72.839034,18.957762,72.806522,3,3.98,11.1,3,5,0,116.21
19.053499,72.82977,19.063881,72.828826,3,1.16,3.3,7,2,1,46.44
19.13744,72.927111,19.079814,73.003249,1,10.25,28.9,7,0,0,250.6
19.060981,73.016497,19.059407,72.866569,1,15.76,46.4,1,2,0,482.26
19.121116,72.842079,19.057104,73.015438,2,19.56,51.8,3,6,0,536.42
19.058739,72.868333,19.139099,72.889341,2,9.2,30.0,13,0,0,255.02
19.068667,73.006585,18.939528,72.844554,1,22.28,89.7,17,1,0,803.74
19.228677,72.970639,19.000841,72.850332,1,28.31,123.7,8,3,0,1138.76
19.07675,72.828344,19.077576,72.847218,2,1.99,5.1,2,6,1,59.13
19.068876,72.983655,19.093487,72.879409,1,11.29,41.9,8,0,0,367.01
18.930959,72.816379,19.048832,72.817731,1,13.11,36.0,2,5,0,380.31
19.033681,72.863275,19.030877,72.845308,1,1.91,5.7,1,0,0,60.27
19.055277,72.863827,19.017327,72.836249,1,5.12,16.2,6,0,0,132.91
18.945718,72.822278,19.057334,72.809846,2,12.48,38.3,12,5,1,373.02
19.232744,72.992691,19.226701,72.967923,1,2.69,8.1,16,3,0,69.27
19.024044,72.833254,19.100505,72.844303,4,8.58,33.7,21,4,0,296.59
19.065359,73.00451,19.208909,72.960855,2,16.61,63.6,9,3,0,563.81
19.030823,72.840637,19.212929,72.972672,2,24.54,94.4,9,1,0,836.89
18.940693,72.839397,19.107865,72.923191,2,20.57,58.7,13,1,0,489.89
19.085816,72.985474,19.13157,72.914928,1,8.99,22.6,22,3,0,180.56
19.063054,72.817085,19.226743,72.986608,1,25.46,74.0,3,4,0,783.57
19.109896,72.904459,19.033338,72.829975,2,11.56,48.0,8,6,1,505.36
19.080859,72.856538,19.089804,72.875352,1,2.21,7.1,7,1,0,60.47
19.134058,72.888106,18.953901,72.81384,2,21.5,65.3,13,6,0,544.77
19.230721,72.960683,19.23058,72.97479,1,1.48,6.6,21,1,1,75.27
18.929082,72.831601,19.020886,72.833798,1,10.21,26.8,1,0,0,268.93
18.954346,72.84319,18.933249,72.824019,1,3.09,12.0,9,5,1,126.71
19.096413,72.846826,19.098449,72.88441,2,3.96,14.1,11,3,0,126.0
19.117453,72.900168,19.08574,72.998433,3,10.91,30.5,23,3,0,318.47
19.084279,72.862418,18.956477,72.838426,1,14.43,56.0,8,6,0,499.23
19.108423,72.859155,19.075793,72.878188,1,4.14,18.9,10,4,1,187.1
19.032123,72.834046,19.027533,72.829004,1,0.74,2.0,3,3,0,51.37
19.081191,72.865027,19.070911,72.88365,1,2.27,6.4,7,4,0,59.03
19.061273,73.00202,18.930756,72.813843,3,24.54,78.5,13,2,1,776.78
19.104165,72.870195,19.078066,73.006034,1,14.57,38.2,1,1,0,390.59
19.111678,72.924327,18.932236,72.817056,1,22.92,93.3,10,1,0,839.58
19.093522,72.848072,19.060982,72.984153,1,14.75,41.0,1,3,0,422.88
19.14334,72.919601,19.092749,73.010651,1,11.1,30.7,3,0,0,318.69
18.944272,72.810313,18.946576,72.821664,2,1.22,3.1,23,6,0,32.36
18.937858,72.828754,18.935969,72.848285,2,2.06,7.7,18,2,0,70.22
18.935498,72.823191,19.086019,73.010109,1,25.81,63.7,1,6,0,649.67
19.097238,72.875191,19.040455,72.810944,4,9.24,35.7,10,4,0,319.38
19.105585,72.854296,18.958452,72.833269,2,16.51,47.2,5,0,0,486.76
19.068308,72.980363,19.106101,72.846169,2,14.71,46.5,15,1,1,450.84
19.131288,72.910292,19.020033,72.864059,1,13.29,58.3,17,3,0,534.83
19.047533,72.817448,19.083181,73.009622,1,20.58,76.8,20,2,0,674.27
19.115628,72.917236,19.076215,72.862299,1,7.25,26.8,18,2,0,246.48
19.099991,72.88473,19.131032,72.905929,1,4.11,12.5,14,4,0,106.16
19.083686,72.865434,19.016801,72.856037,3,7.5,27.5,17,4,0,231.28
18.92148,72.842796,19.082468,72.876031,2,18.24,57.5,14,5,0,496.54
19.03968,72.841255,19.138187,72.835135,2,10.97,28.9,0,5,0,288.67
19.135225,72.894991,18.932082,72.825849,4,23.73,68.7,5,2,0,721.69
19.030173,72.835187,19.108557,72.841523,3,8.74,36.7,20,3,1,384.28
19.07504,72.87564,18.920641,72.818642,1,18.18,69.9,17,4,0,629.9
18.954312,72.820273,19.003467,72.840754,1,5.87,19.4,12,0,0,168.72
19.144949,72.888272,19.13576,72.921142,1,3.6,9.6,23,3,0,95.07
19.080826,73.002954,18.923379,72.845078,1,24.12,88.9,20,3,0,785.65
19.064522,72.82707,19.025424,72.832259,1,4.38,11.0,22,6,1,109.41
19.092053,72.855193,19.106659,72.84784,2,1.8,4.9,5,4,0,49.9
19.044536,72.837878,19.125503,72.901483,3,11.21,46.2,20,1,0,421.53
19.057725,72.859122,18.950087,72.83428,3,12.25,54.3,21,1,0,497.21
19.078837,72.857221,18.940623,72.806472,2,16.27,42.3,3,1,1,501.73
19.054906,72.81474,19.117304,72.838112,1,7.36,20.2,12,0,0,164.16
19.077781,72.999592,19.096584,72.983381,1,2.7,11.6,10,4,0,102.1
19.063045,72.865931,19.126823,72.846088,1,7.39,33.1,19,5,0,306.25
19.089757,72.881788,19.075192,72.993703,1,11.87,50.0,18,1,0,454.84
18.939587,72.850213,19.224921,72.978107,1,34.46,140.8,19,1,1,1465.78
19.084144,72.999347,19.068412,72.853772,1,15.4,51.8,16,3,0,448.32
19.091014,73.012136,19.026548,72.835612,1,19.89,88.1,9,4,0,807.64
19.084049,72.872276,19.206284,72.989374,1,18.33,56.4,14,6,2,616.5
19.002278,72.837387,19.007035,72.836736,2,0.53,1.4,22,2,1,29.34
19.054499,72.883659,19.078242,72.828525,1,6.37,27.3,21,4,0,249.56
19.082842,72.847908,19.059039,72.88511,2,4.72,14.4,14,3,0,126.04
18.997857,72.840875,19.082474,72.888508,1,10.66,35.4,14,3,1,349.03
19.131335,72.906741,19.066718,72.834277,1,10.47,40.0,20,2,0,354.64
18.947293,72.820309,19.089168,72.98807,1,23.66,66.7,5,0,0,695.14
19.109322,72.880293,19.086387,72.990611,4,11.87,34.7,12,0,0,288.94
19.06227,72.873776,19.048434,72.825814,1,5.27,16.6,7,5,0,150.05
19.046202,72.860096,19.129443,72.846022,1,9.37,35.8,19,3,1,365.9
19.035183,72.845993,19.035917,72.85653,2,1.11,4.8,8,1,0,48.85
18.93666,72.833719,19.083032,72.989658,1,23.1,67.8,7,3,1,660.48
19.004986,72.843776,19.096626,72.98643,1,18.13,49.3,23,4,0,518.97
18.936388,72.817109,18.959771,72.822796,2,2.67,6.6,1,0,0,72.5
19.133208,72.864101,18.934273,72.830374,1,22.4,103.8,10,2,0,971.8
19.069001,72.986665,19.02466,72.850583,2,15.13,41.1,2,4,0,426.67
19.130907,72.913755,19.013805,72.860058,1,14.19,43.4,16,3,0,367.35
19.130545,72.91353,19.074506,72.883406,2,6.99,17.4,2,2,0,180.44
19.079429,72.84083,19.106486,72.8722,1,4.46,18.7,9,0,0,169.11
18.934954,72.808165,19.023685,72.841808,4,10.48,28.5,3,2,0,291.68
18.927662,72.838433,19.125758,72.834204,2,22.03,55.6,3,5,0,568.84
19.057811,72.874995,18.944242,72.838938,1,13.19,35.9,0,3,0,368.41
19.062763,72.98502,19.122783,72.835443,1,17.08,44.5,2,6,0,454.39
18.953282,72.837437,19.084108,72.871733,2,14.99,64.8,21,1,0,597.58
18.942973,72.805445,19.050935,72.844427,1,12.69,50.1,20,6,0,446.57
19.068889,72.873826,19.202471,72.96859,2,17.88,50.8,15,2,0,425.27
19.033884,72.849876,19.113318,72.837766,2,8.92,38.6,17,1,0,351.77
18.950794,72.817889,18.940691,72.835764,1,2.19,8.3,9,6,0,74.13
19.22413,72.99366,19.076206,72.810133,1,25.34,66.7,22,0,0,545.66
19.099814,72.855961,19.055361,72.88325,2,5.71,22.5,20,2,1,234.7
19.210543,72.974591,19.081678,72.859273,1,18.76,57.2,16,6,0,492.25
18.948482,72.827351,19.104824,72.85922,4,17.7,49.1,5,2,0,512.33
18.942962,72.833977,18.925104,72.850182,1,2.62,10.1,18,4,2,112.82
18.92696,72.809988,19.017257,72.866687,2,11.68,31.1,1,4,1,373.94
18.942433,72.821667,19.095352,73.004502,4,25.66,76.2,3,2,0,810.04
18.944691,72.822363,19.224625,72.971465,1,34.85,98.7,16,5,0,824.13
19.085707,72.879111,19.132726,72.913355,1,6.35,23.5,21,3,2,274.03
18.931389,72.813891,18.925967,72.825076,2,1.32,3.8,5,4,0,43.55
18.922979,72.837733,18.960371,72.803833,1,5.48,24.5,21,4,2,287.43
18.925482,72.834598,19.072505,72.847501,2,16.4,46.6,22,6,0,389.82
19.022746,72.839142,19.121623,72.893385,2,12.38,36.7,23,5,0,390.48
19.122011,72.845503,19.040007,72.822139,1,9.44,41.3,19,4,0,382.73
18.932574,72.81836,18.950374,72.849945,1,3.87,16.7,21,6,1,169.08
18.94201,72.840755,19.140687,72.896399,2,22.85,94.6,8,5,0,855.31
19.129711,72.851729,18.927757,72.835343,2,22.52,62.0,3,2,0,643.85
19.114174,72.91577,19.103782,72.838155,1,8.24,33.1,17,4,1,338.64
19.117302,72.859897,19.02584,72.853552,1,10.19,32.8,6,6,0,284.52
18.948666,72.818862,19.235325,72.978693,1,36.03,107.7,7,2,1,1042.08
19.100958,72.839299,19.059561,72.834272,2,4.63,13.7,2,0,1,168.41
19.128171,72.835434,19.220582,72.996244,1,19.77,80.3,11,0,0,727.5
19.085424,72.865047,19.10827,72.901747,2,4.62,12.5,3,6,0,131.94
19.120139,72.840973,19.068118,72.873641,1,6.73,21.2,14,6,0,184.97
18.939073,72.812944,19.204914,72.997807,1,35.37,114.1,6,5,0,976.8
19.069459,72.885467,19.071192,72.866658,2,1.99,5.7,2,3,2,68.83
19.073324,72.857031,19.094094,72.85784,1,2.31,6.4,3,6,0,67.83
19.229804,72.986296,18.962793,72.833943,3,33.73,139.0,19,1,0,1254.85
19.110741,72.894922,19.080174,72.882775,2,3.63,10.3,7,3,0,93.97
19.096076,72.851651,18.954826,72.819667,1,16.06,59.3,11,1,1,599.44
19.120459,72.863686,19.074971,72.983099,2,13.53,37.6,16,1,2,407.78
19.102366,72.840432,19.072467,72.812063,1,4.47,19.0,21,5,0,174.61
19.004107,72.849039,19.223869,72.963354,1,27.23,108.5,10,0,0,984.46
19.068653,72.839517,18.937923,72.825731,3,14.61,42.3,0,2,0,452.4
18.926955,72.825667,19.130784,72.850398,1,22.81,97.1,20,4,0,886.76
18.960169,72.826251,18.951624,72.810687,4,1.89,5.2,13,1,0,39.66
19.131987,72.865451,18.926185,72.815559,1,23.48,67.4,12,5,0,568.49
19.06063,72.814685,19.073995,72.875731,1,6.59,18.0,5,6,0,187.97
18.950837,72.833677,19.106618,72.847235,2,17.38,45.5,3,2,0,472.18
19.063035,72.999362,19.09388,72.982241,2,3.87,11.5,2,6,0,117.03
19.126476,72.921509,18.9246,72.823707,1,24.69,68.7,16,0,0,568.97
19.135916,72.826471,19.120042,72.826519,1,1.77,4.8,12,0,0,42.91
19.123388,72.86458,19.050151,72.819711,2,9.41,24.6,23,1,0,254.92
19.100845,72.872141,19.056561,72.863994,2,5.0,19.3,9,6,0,166.52
19.043208,72.83946,18.935213,72.836315,1,12.01,35.2,3,1,0,384.31
18.936821,72.822621,18.95853,72.835755,1,2.78,7.5,1,1,0,81.69
19.10717,72.85713,18.998286,72.834759,2,12.33,36.5,7,0,0,311.54
19.073137,73.009685,18.926369,72.827284,1,25.18,82.3,7,0,1,821.6
19.074783,72.840282,19.136896,72.861999,3,7.27,20.7,7,6,0,172.45
19.084672,72.996188,19.079138,72.850777,1,15.29,66.1,20,2,0,610.01
19.139256,72.836961,19.019653,72.849876,3,13.37,58.6,8,2,0,535.14
19.040833,72.842565,18.937912,72.834268,3,11.48,29.5,2,6,0,296.81
19.115514,72.893436,18.946166,72.803623,3,21.06,57.5,0,6,0,602.18
19.072054,72.822355,19.122234,72.892962,1,9.28,36.6,19,5,0,336.34
19.011754,72.855763,19.070759,72.821427,1,7.49,21.4,2,2,2,289.26
19.077848,73.004832,19.116746,72.916861,1,10.21,39.6,21,5,0,353.13
19.104768,72.869356,19.104958,72.845961,1,2.46,8.0,15,1,0,68.14
19.13932,72.924292,19.13042,72.893656,1,3.37,8.5,23,4,0,89.24
19.094873,73.000992,19.065897,72.881363,4,12.98,51.4,20,3,0,454.11
18.930714,72.82571,19.04276,72.846702,1,12.65,31.1,2,3,0,322.63
19.073045,72.838719,18.960323,72.807685,2,12.95,51.0,8,3,0,458.41
19.013411,72.829191,18.935046,72.806079,1,9.05,26.9,6,3,0,222.08
18.94944,72.828794,19.084638,72.883533,2,16.1,39.9,0,1,0,405.98
19.205613,72.963046,19.112053,72.920874,2,11.31,41.9,8,6,1,421.26
19.070939,72.873394,18.943998,72.852369,1,14.29,55.7,20,6,2,637.78
19.091142,72.98146,18.938698,72.815989,1,24.29,82.5,12,1,0,709.3
19.115307,72.841746,18.949967,72.835868,1,18.4,45.2,0,2,1,528.49
19.084226,72.882453,19.084641,72.882937,1,1.78,7.0,17,2,0,61.79
19.071183,72.835404,19.145467,72.898056,1,10.56,26.1,22,3,0,213.74
18.932471,72.818437,18.925534,72.829156,1,1.37,4.0,2,2,0,49.96
19.026169,72.848761,18.94769,72.824851,1,9.08,25.9,1,0,0,266.41
19.077718,73.017407,19.007824,72.846284,2,19.59,60.4,12,2,0,513.29
19.063213,72.99311,19.10603,72.883517,1,12.46,42.0,16,6,0,362.85
19.237412,72.972754,19.226311,72.965922,2,1.43,3.6,5,5,1,47.64
19.1258,72.913517,19.134413,72.900057,2,1.71,4.5,0,6,0,54.94
19.141375,72.89254,19.135469,72.897339,2,0.83,2.5,7,3,0,40.02
19.078,72.882833,19.08085,72.991898,1,11.47,33.7,15,4,0,275.22
18.929508,72.826784,19.080827,72.852857,1,17.05,66.1,19,2,0,588.26
19.033218,72.844654,19.121536,72.866142,1,10.08,46.0,11,1,0,432.94
19.106296,72.83184,19.111006,72.86355,3,3.37,9.8,22,2,0,79.53
19.101383,72.844607,18.959468,72.826811,2,15.89,45.3,3,2,0,472.57
18.952074,72.81827,19.07098,72.874403,2,14.48,39.7,4,2,2,527.85
19.053659,72.879973,19.063326,73.001792,2,12.85,34.7,0,3,0,353.79
19.007706,72.859113,18.930307,72.828416,1,9.19,26.4,12,0,0,222.76
18.927401,72.818085,19.222393,72.984606,1,37.18,147.8,21,2,0,1325.71
19.078518,73.018423,19.137661,72.854551,2,18.43,59.7,7,1,0,513.26
19.102518,72.855616,19.046618,72.82795,1,6.86,18.2,2,6,0,190.68
19.014391,72.865237,19.049206,72.875998,1,4.03,18.0,19,0,0,170.26
19.069705,72.866479,19.114822,72.90858,1,6.69,18.9,23,4,0,198.2
19.046367,72.847694,19.139336,72.857775,2,10.39,28.7,7,3,2,311.18
19.017069,72.836149,19.137515,72.827191,1,13.43,50.1,21,5,0,442.1
19.0772,73.009309,19.054185,72.86383,4,15.5,40.6,0,1,0,420.54
19.015934,72.848765,19.085453,72.881736,1,8.47,24.7,2,5,0,252.21
19.213973,72.975987,19.073498,72.810583,1,23.36,59.9,2,6,0,609.93
19.113512,72.858042,19.089688,73.001317,2,15.29,43.1,12,0,0,351.99
19.115976,72.835896,19.081688,72.856492,1,4.38,14.4,7,5,1,140.75
19.074992,72.838064,19.134392,72.865193,1,7.19,27.5,10,4,0,245.58
19.099882,72.860887,19.126822,72.901503,1,5.21,17.4,16,5,0,155.39
19.228734,72.968406,19.210928,72.9948,2,3.41,10.1,22,4,1,103.92
19.222821,72.970273,18.928867,72.853178,2,34.93,89.3,3,3,1,1042.07
19.035575,72.855458,19.087201,73.012799,1,17.5,49.9,23,4,0,524.08
19.049866,72.858013,19.123545,72.836366,1,8.5,37.9,20,6,0,351.45
18.937882,72.835894,19.120857,72.906965,2,21.67,58.6,0,2,0,602.26
19.129947,72.893985,18.946797,72.848786,1,20.91,59.0,23,3,1,709.88
19.203059,72.984082,19.094201,73.015487,2,12.55,35.2,0,1,0,372.97
18.939468,72.848678,19.055949,72.880478,3,13.38,38.1,23,0,0,395.06
18.937995,72.83822,19.139043,72.83653,1,22.36,97.5,19,6,0,895.34
19.058335,72.872502,19.117628,72.903852,1,7.37,20.4,22,4,0,173.6
19.112848,72.844006,19.015972,72.859306,1,10.89,34.0,13,5,0,281.89
18.952882,72.816355,19.061367,72.985753,1,21.51,71.5,14,3,0,617.19
19.117422,72.914335,19.214997,72.991132,1,13.52,51.2,21,6,0,460.0
19.089728,72.857679,19.128821,72.900254,1,6.24,23.3,9,6,0,201.54
18.946136,72.834455,19.010915,72.833809,3,7.2,19.2,1,0,0,202.3
19.062374,72.811711,19.073859,72.993184,1,19.11,64.0,16,5,0,554.43
19.052747,72.880429,19.084255,72.849259,2,4.8,11.8,2,5,0,120.53
18.945586,72.831887,19.076143,72.823884,2,14.54,58.5,19,1,0,531.82
19.103828,72.875602,19.23774,72.994757,2,19.45,60.1,7,4,0,501.81
19.136109,72.910359,18.92747,72.816348,3,25.22,72.7,1,3,1,869.27
19.140649,72.911562,19.064557,72.821238,2,12.71,42.5,7,0,0,361.44
19.076821,72.822326,19.064099,72.880026,1,6.23,20.2,12,6,0,172.13
19.081573,72.863524,18.946216,72.812535,1,15.98,44.9,4,2,2,606.5
19.017803,72.867434,18.943518,72.829481,1,9.17,39.1,10,6,0,359.75
